1724	782
1761	780
1799	779
1747	759
1779	754
1751	735
1729	756
1654	745
1731	728
1695	724
1771	853
1765	830
1786	804
1739	803
1755	878
1789	873
1818	857
1813	809
1835	827
1659	841
1672	823
1653	800
1687	795
1658	778
1691	766
1707	822
1695	846
1730	848
1656	709
1700	696
1639	687
1671	680
1636	663
1592	749
1624	734
1606	713
1599	692
1620	803
1587	802
1588	776
1554	773
1621	768
1571	750
1619	825
1477	752
1481	726
1505	729
1511	754
1526	720
1459	800
1460	773
1466	810
1470	772
1482	792
1488	766
1384	722
1409	747
1428	732
1452	718
1463	746
1380	788
1397	774
1416	790
1434	769
1341	757
1349	772
1358	744
1376	755
1526	623
1574	618
1490	606
1514	590
1532	588
1569	578
1538	696
1512	670
1547	653
1495	643
1563	685
1513	698
991	554
998	524
1278	573
1284	556
1308	538
1311	559
1244	664
1230	644
1243	629
1224	618
1241	596
1249	579
1273	665
1302	648
1264	642
1298	624
1270	612
1305	594
1333	637
1337	608
1340	574
1353	598
1358	631
1327	701
1333	671
1348	701
1072	395
1061	363
1085	346
1050	344
1065	319
1097	452
1060	451
1075	427
1046	425
1113	416
1062	497
1103	486
1080	484
1133	477
1058	472
1124	467
1094	696
1079	683
1104	676
1053	523
1109	700
1153	692
1125	689
1158	671
1134	658
1113	654
1143	51
1104	42
1177	34
1151	24
1120	17
1172	57
1095	107
1064	96
1064	67
1084	65
1072	33
1045	14
1109	135
1151	133
1132	109
1114	76
1152	76
1094	194
1057	180
1074	174
1049	138
1076	134
1116	202
1148	194
1130	184
1114	169
1162	164
1083	856
1086	825
1095	804
1078	791
1077	767
1033	864
1053	859
1059	832
1034	830
1027	812
1072	744
1097	741
1086	720
1067	718
1066	810
1048	796
1062	777
1053	767
1137	774
1102	768
1124	755
1142	741
1130	722
1105	713
1156	761
1161	736
1167	792
1169	708
1177	721
1182	746
1082	953
1105	926
1072	920
1104	888
1071	887
1129	832
1117	811
1141	795
1114	784
1148	821
1105	846
1122	904
1132	884
1062	953
1050	930
1051	911
1035	901
1044	882
1047	968
1065	974
1049	987
1306	839
1311	812
1284	811
1296	785
1325	784
1307	886
1317	853
1280	753
1285	721
1297	695
1312	729
1314	754
1239	840
1256	820
1232	810
1270	782
1240	779
1281	843
1255	865
1285	864
1227	761
1249	758
1235	734
1255	733
1257	701
1044	397
1017	397
1036	372
1019	370
968	462
997	451
977	439
998	422
980	415
998	384
949	475
952	504
962	487
983	476
1003	483
889	515
900	487
928	477
929	495
932	464
904	521
931	529
928	550
950	563
952	547
971	564
971	536
1015	547
1036	544
1028	516
1036	486
1027	454
1016	423
1019	567
644	704
662	705
665	724
682	707
690	727
664	745
690	757
707	771
705	760
622	885
630	867
635	917
642	904
655	913
636	852
603	735
609	767
621	752
624	720
636	762
637	721
576	889
580	908
592	894
597	870
610	902
613	869
601	939
583	960
573	944
568	810
575	761
576	743
589	742
591	776
598	787
536	793
550	788
541	771
558	764
520	755
541	749
548	879
565	848
532	846
539	816
519	895
484	877
501	846
476	836
486	822
501	803
476	857
463	794
480	791
517	786
453	773
492	771
468	758
439	754
494	741
454	739
474	737
536	674
543	642
559	671
567	627
587	647
544	624
588	688
484	661
450	659
476	637
448	630
461	617
498	621
508	651
511	681
522	630
525	612
410	651
416	624
419	674
440	610
423	694
427	711
487	721
461	719
443	717
443	691
476	689
555	742
564	733
521	717
545	706
558	694
576	724
583	707
591	723
527	589
540	561
561	574
583	570
589	599
557	606
471	499
477	523
494	539
501	507
460	584
489	562
492	587
497	607
505	596
505	565
418	594
443	589
434	571
411	552
444	547
391	527
420	516
401	495
426	492
379	705
381	734
386	677
403	703
398	726
401	746
385	761
358	586
365	635
371	611
384	631
393	602
390	577
356	565
377	562
397	560
370	555
383	546
342	646
319	645
330	620
334	596
314	696
329	674
334	690
359	689
365	679
368	656
