2045	754
2006	750
2021	747
2021	735
2043	733
1973	804
2003	802
1994	784
2010	773
1971	839
1983	825
1969	819
1988	813
2043	860
2042	840
2025	832
2028	801
2035	769
2001	868
2006	855
1985	851
1992	843
1959	878
1960	864
1971	848
1974	865
1980	906
2016	917
1999	907
2020	898
1982	888
2003	885
2019	876
1944	919
1957	906
1955	892
1940	890
1995	950
1983	937
1997	930
1970	922
1981	960
1979	983
1997	969
1996	990
1974	1003
1957	975
1938	970
1951	954
1936	952
1953	937
1938	937
1962	995
1556	944
1556	909
1563	924
1567	936
1571	906
1576	951
1498	948
1500	963
1503	934
1544	924
1521	925
1531	961
1504	917
1514	969
1531	900
1465	948
1467	969
1479	984
1480	954
1489	969
1494	989
1506	988
1453	875
1462	854
1468	815
1475	835
1477	851
1449	891
1413	886
1428	874
1419	856
1438	846
1412	838
1415	962
1430	961
1439	942
1419	941
1438	927
1433	901
1456	929
1392	994
1401	982
1418	985
1435	995
1449	981
1771	1001
1789	1018
1787	1003
1803	1018
1431	765
1449	780
1453	759
1458	794
1469	775
1476	795
1435	823
1413	817
1444	807
1413	799
1431	789
1366	811
1366	813
1382	802
1392	795
1397	815
1353	791
1366	793
1371	756
1376	781
1387	761
1408	776
1348	734
1367	734
1384	734
1400	743
1412	729
1422	749
1289	727
1293	760
1299	741
1311	716
1322	753
1324	729
1328	783
1331	794
1324	815
1397	686
1371	679
1355	674
1369	664
1407	662
1413	684
1359	712
1378	709
1338	708
1380	695
1349	688
1397	709
1425	719
1244	635
1238	601
1221	598
1231	590
1215	586
1243	653
1258	641
1267	626
1259	617
1275	607
1292	616
1306	625
1305	608
1302	637
1304	675
1304	659
1311	691
1316	649
1329	676
1289	710
1265	700
1286	690
1272	680
1279	665
1283	649
1285	635
1239	714
1224	711
1220	698
1244	696
1232	685
1220	781
1235	793
1236	778
1252	785
1256	770
1273	770
1217	731
1223	748
1237	731
1254	749
1262	725
1275	745
1277	724
1162	746
1174	724
1179	709
1181	741
1194	728
1200	745
1171	795
1190	781
1162	778
1162	765
1183	764
1204	762
1135	660
1127	650
1167	661
1180	670
1191	658
1175	686
1200	669
1140	715
1152	698
1129	690
1150	677
1137	672
1111	778
1111	760
1115	792
1131	775
1131	753
1149	760
1148	743
1155	728
1124	819
1106	811
1129	804
1147	800
1106	799
1158	817
1178	821
1193	796
1076	836
1093	831
1113	835
1125	838
1141	827
1164	835
1075	791
1081	763
1082	801
1083	815
1094	779
1072	753
1092	747
1069	765
1040	831
1046	811
1055	800
1056	829
1065	829
1066	809
1058	778
1056	764
1182	850
1195	836
1214	837
1239	838
1256	830
1251	809
1236	816
1214	821
1217	803
985	866
1002	861
1034	850
1044	867
1050	846
1066	847
1193	866
1202	853
1214	854
1214	870
1236	859
1255	856
1070	879
1073	864
1088	853
1098	879
1106	863
1121	859
983	921
1017	917
1000	908
1023	897
984	891
1012	880
982	847
995	842
997	825
977	825
982	810
994	808
932	814
933	830
945	810
952	831
960	814
969	806
955	875
970	872
932	870
959	855
945	850
963	841
969	899
960	889
945	888
927	884
880	848
893	868
897	846
910	877
915	858
927	850
866	833
883	833
897	826
915	821
917	838
856	917
858	899
870	878
848	870
852	939
835	942
831	922
815	919
815	902
835	898
830	878
805	877
817	860
811	841
829	841
817	747
840	737
816	733
800	724
822	713
804	703
774	750
761	743
779	729
767	722
785	705
855	781
806	780
837	775
818	765
849	756
838	753
780	812
795	823
814	803
822	816
795	853
786	792
784	774
765	768
794	758
785	836
840	860
841	797
844	823
855	806
858	853
648	722
653	745
656	779
672	730
675	781
676	763
601	780
609	760
635	785
637	758
575	761
553	778
574	783
582	667
599	682
605	668
614	702
624	685
627	708
576	714
561	694
549	713
541	736
567	736
591	733
624	733
567	1015
618	1012
598	1004
583	995
599	989
613	1050
591	1044
628	1035
608	1027
586	1022
624	1066
609	1085
593	930
609	909
601	890
620	885
583	871
601	869
619	868
635	850
608	846
585	843
668	802
674	833
684	813
686	794
696	841
658	855
657	837
571	1078
552	1072
547	1050
562	1033
538	1029
574	1057
595	1075
564	806
589	803
604	821
626	800
631	827
647	810
656	823
558	830
583	823
548	845
557	867
570	888
570	850
580	904
564	905
524	815
525	800
535	843
535	830
537	788
541	858
542	805
538	815
544	820
524	661
534	655
535	692
540	672
501	715
516	700
497	699
512	680
491	674
500	666
490	735
500	730
509	747
517	745
517	729
552	752
534	751
454	702
480	698
439	696
480	683
459	680
479	746
460	739
436	738
460	725
482	717
439	714
495	846
496	831
511	846
519	831
468	801
469	822
472	842
487	814
487	801
466	783
497	782
505	773
480	771
498	760
439	841
439	808
444	828
454	818
424	756
428	769
441	752
461	759
444	773
429	788
449	793
351	832
363	842
370	833
373	852
387	829
399	846
324	887
312	886
300	886
313	871
316	852
317	836
335	844
343	889
343	874
346	854
359	869
361	887
362	899
344	900
330	911
291	932
282	919
307	904
322	899
190	1078
213	1074
207	1057
228	1054
198	1041
241	1066
248	1099
252	1080
253	1045
272	1065
277	1083
265	1101
255	959
281	952
255	947
270	936
308	955
235	999
215	989
232	977
237	960
253	997
255	979
274	997
283	974
300	999
303	971
255	1014
275	1013
323	984
331	1011
335	967
341	992
353	1011
333	1029
313	1017
217	1031
204	1021
226	1015
208	1006
240	1029
264	1028
280	1026
281	1042
215	1116
235	1112
190	1112
200	1096
225	1094
352	790
335	787
325	713
328	692
324	808
332	821
347	802
350	820
309	721
275	710
310	701
269	690
287	688
308	681
244	686
253	723
256	704
262	675
205	708
219	728
219	695
226	711
233	726
237	708
185	711
187	736
188	693
196	678
201	723
203	740
217	676
174	786
171	804
145	660
150	675
152	649
159	664
151	691
142	704
147	717
156	801
155	790
116	752
129	750
128	736
111	734
127	719
142	746
113	727
109	697
113	681
125	667
127	694
135	682
79	664
87	651
88	685
99	669
109	653
87	706
109	716
93	725
96	739
110	587
90	581
75	574
105	567
85	554
114	554
80	594
121	599
142	597
128	582
126	566
102	639
119	631
91	621
117	617
77	612
98	603
126	644
144	634
161	629
135	619
167	617
155	611
