1611	706
1669	693
1638	688
1606	684
1590	698
1586	711
1663	747
1655	741
1692	741
1670	728
1657	713
1697	710
1712	729
1718	751
1725	703
1735	737
1746	712
1726	768
1636	773
1584	762
1590	752
1616	751
1599	729
1638	727
1603	766
2000	692
2022	688
2045	678
2004	668
2031	662
2009	645
2037	634
2026	620
2008	619
2018	607
2039	599
2025	745
2038	730
2016	723
2003	712
2033	702
2015	761
2040	757
2038	780
1681	618
1688	595
1689	572
1700	632
1714	584
1715	609
1620	582
1624	634
1636	609
1644	582
1648	633
1663	592
1591	675
1606	656
1612	629
1596	628
1595	604
1615	604
1631	662
1658	665
1679	643
1682	673
1701	651
1706	678
1757	687
1741	683
1728	664
1747	664
1733	641
1750	850
1755	829
1766	810
1750	805
1777	839
1788	822
1799	841
1808	810
1811	826
1823	798
1796	868
1661	764
1679	783
1692	767
1709	784
1784	790
1759	785
1805	782
1787	771
1768	770
1784	761
1743	896
1785	890
1761	883
1745	875
1759	866
1777	864
1769	907
1748	917
1586	775
1592	793
1597	815
1614	836
1608	862
1603	852
1618	807
1609	785
1624	821
1640	834
1644	801
1653	824
1666	805
1658	881
1658	856
1641	843
1679	834
1682	806
1705	814
1707	837
1722	813
1727	790
1700	862
1684	882
1703	888
1529	709
1542	727
1547	736
1549	698
1554	718
1569	691
1538	748
1528	767
1547	817
1552	798
1572	797
1558	778
1569	759
1427	722
1435	746
1441	703
1467	749
1595	871
1583	856
1570	840
1595	840
1579	822
1562	877
1583	891
1573	901
1445	810
1466	807
1426	801
1454	787
1474	771
1432	768
1448	853
1469	851
1424	832
1449	825
1468	827
1452	879
1439	936
1452	928
1474	928
1464	908
1420	907
1439	898
1474	943
1516	928
1518	918
1521	909
1541	922
1546	940
1568	944
1562	930
1524	945
1553	897
1480	895
1490	915
1492	883
1496	933
1504	896
1497	958
1605	1036
1610	1006
1621	1028
1638	1012
1641	1038
1414	966
1414	955
1429	987
1434	962
1445	1003
1454	950
1453	975
1512	1002
1525	974
1533	1005
1551	986
1559	1011
1567	969
1576	990
1579	1014
1589	970
1595	994
1466	988
1472	963
1477	1020
1485	1007
1494	980
1505	1016
1381	772
1384	747
1399	737
1405	785
1407	759
1341	880
1350	902
1358	866
1389	873
1391	899
1414	861
1329	828
1331	807
1345	845
1353	819
1372	842
1399	813
1394	841
1383	823
1323	855
1305	841
1291	829
1312	812
1306	799
1320	796
1289	860
1290	901
1297	873
1309	915
1317	891
1332	914
1111	601
1156	600
1138	590
1157	577
1125	566
1112	558
1091	633
1073	625
1063	612
1088	606
1074	591
1096	576
1122	641
1151	632
1115	623
1174	616
1163	648
1145	692
1112	688
1156	668
1126	665
1078	672
1078	651
1090	721
1092	691
1097	662
1106	713
1108	737
1127	741
1147	738
1129	719
1141	718
1127	703
1110	781
1119	798
1121	790
1130	783
1146	801
1146	785
1159	772
1144	764
1127	763
1157	758
1108	754
1013	850
1024	836
988	833
1009	822
991	813
992	851
1006	801
983	792
992	785
981	775
1011	767
995	737
706	718
723	718
702	704
722	702
712	688
744	707
748	732
749	692
762	729
765	713
740	750
746	767
706	777
693	760
716	756
725	740
690	734
726	772
692	776
710	947
713	976
715	1010
722	957
702	1020
715	1041
713	1074
719	918
693	907
678	901
729	892
702	883
665	986
666	934
669	959
692	966
695	995
697	942
660	1086
663	1059
641	1054
681	1039
630	1039
658	1034
685	1075
699	1060
692	1093
641	1019
673	1013
625	1007
647	997
632	921
655	920
623	907
646	898
655	883
561	440
569	403
584	380
584	423
595	442
511	417
520	445
521	395
534	434
541	411
501	445
499	372
523	357
551	372
551	352
573	364
529	374
581	322
586	342
603	337
604	312
625	322
454	419
454	391
471	371
475	394
484	417
477	441
614	974
641	971
614	956
632	947
600	823
583	823
604	808
589	798
579	909
595	922
598	885
607	898
581	873
616	868
595	861
577	850
608	845
578	836
560	774
584	772
566	756
581	752
546	811
551	837
561	821
565	798
560	864
543	861
556	883
572	891
549	901
383	819
412	810
379	795
405	788
423	786
455	862
456	878
476	880
481	865
361	766
368	723
380	746
396	714
398	765
399	733
350	700
384	695
344	672
399	670
380	666
411	682
447	607
447	667
452	652
459	622
476	625
433	668
403	608
415	585
417	621
425	605
429	639
414	662
365	629
379	585
382	609
393	599
394	636
397	565
335	594
342	573
356	600
359	564
335	618
342	641
326	541
340	520
353	537
378	537
385	520
414	542
334	768
338	716
346	796
346	741
352	823
318	715
319	691
320	739
323	668
288	804
300	776
281	753
296	742
292	713
278	702
297	693
276	684
295	674
273	663
269	589
309	577
279	564
297	556
273	617
290	600
296	645
309	627
312	606
317	649
207	651
216	637
219	647
227	636
226	663
245	669
259	658
234	649
246	645
259	642
193	687
181	683
202	679
211	669
182	665
199	659
226	894
259	888
242	880
232	873
260	869
257	852
237	900
271	912
278	865
285	887
297	871
309	881
296	906
238	842
261	833
222	829
286	824
217	807
239	796
270	783
220	779
246	728
233	724
263	712
242	706
262	700
236	691
229	752
202	750
207	734
221	723
207	719
221	701
158	749
158	727
169	711
174	739
180	694
189	730
177	762
250	765
266	761
253	748
268	730
215	927
232	920
251	908
222	906
212	943
200	951
236	938
258	936
