1873	969
1897	964
1878	953
1898	943
1879	939
1879	933
1926	976
1931	946
1924	936
1938	932
1854	970
1854	958
1847	939
1828	935
1856	1006
1856	1023
1850	1051
1866	1043
1890	1023
1914	1011
1874	1001
1911	988
1873	983
1905	1038
1889	1053
1876	1017
2004	819
2022	834
2022	813
2031	865
2044	876
1999	865
1977	878
1956	877
1963	858
1945	843
1974	839
1982	813
1847	862
1856	886
1861	846
1870	864
1882	842
1891	874
1946	897
1916	893
1931	892
1964	890
1895	921
1944	914
1923	912
1889	908
1883	901
1869	920
1832	921
1834	895
1832	876
1823	866
1824	857
1829	845
1994	794
2027	778
1993	777
2006	772
1878	809
1896	826
1902	812
1949	810
1951	799
1796	762
1811	747
1813	789
1814	774
1819	797
1816	821
1813	832
1833	789
1838	830
1853	781
1855	835
1862	817
1868	799
1846	677
1855	662
1867	675
1876	667
1879	680
1820	700
1821	686
1830	675
1824	668
1808	728
1833	728
1850	720
1852	712
1832	710
1902	722
1871	772
1836	765
1856	763
1874	751
1859	744
1990	1039
1999	1060
2004	1082
2034	1078
2041	1037
2042	1058
1983	1133
1966	1132
2001	1130
1966	1120
1987	1068
1991	1120
2008	1025
2023	1002
2015	998
2021	987
2027	1127
2025	1139
2010	1150
1981	1176
2020	1172
2000	1169
1980	1164
1987	1149
1958	1159
1958	1171
1967	1147
1969	1179
1972	1195
1993	1212
2021	1207
2006	1197
1997	1183
2017	1182
1691	893
1671	888
1693	876
1659	869
1712	866
1680	861
1647	820
1656	802
1666	796
1667	844
1678	818
1691	838
1712	840
1631	777
1631	764
1642	787
1647	761
1656	773
1672	782
1642	895
1618	882
1641	873
1627	856
1649	854
1607	840
1590	834
1603	820
1624	815
1608	798
1582	872
1590	869
1604	868
1589	855
1598	853
1621	977
1601	966
1616	949
1608	941
1611	926
1673	990
1648	982
1687	981
1679	968
1692	957
1631	915
1635	937
1639	961
1656	953
1661	909
1606	910
1589	909
1606	895
1581	891
1590	890
1597	925
1681	944
1706	939
1662	933
1682	923
1700	913
1683	909
1586	1036
1601	1026
1589	1013
1619	1009
1607	998
1600	1055
1583	1057
1621	1044
1619	1070
1649	1033
1632	1026
1665	1017
1646	1005
1638	1050
1632	1074
1538	905
1544	877
1547	890
1559	873
1560	884
1547	872
1557	900
1491	897
1501	872
1503	887
1518	872
1529	892
1498	964
1503	949
1513	984
1527	942
1528	957
1508	928
1525	925
1485	978
1480	967
1486	953
1481	940
1494	920
1471	909
1456	1018
1503	1011
1476	1006
1491	1001
1509	998
1534	1039
1496	1038
1518	1034
1531	1028
1507	1025
1487	1024
1446	1028
1470	1021
1469	1035
1444	992
1451	975
1436	974
1469	962
1437	950
1462	947
1428	934
1466	925
1441	915
1423	915
1449	896
1470	889
1337	705
1324	704
1330	692
1343	683
1327	674
1384	707
1370	705
1353	692
1379	685
1354	671
1370	747
1386	740
1348	726
1369	722
1320	767
1334	750
1322	742
1331	728
1321	721
1350	758
1393	726
1394	699
1405	712
1413	729
1402	749
1392	761
1407	771
1347	786
1359	812
1369	777
1372	803
1381	791
1336	815
1313	810
1324	796
1334	777
1326	773
1309	851
1329	841
1347	839
1313	829
1339	828
1362	861
1366	834
1371	847
1375	868
1346	953
1413	982
1413	941
1413	957
1330	945
1349	932
1332	919
1352	909
1363	904
1368	901
1336	891
1353	883
1326	875
1355	872
1335	855
1320	898
1302	897
1293	886
1308	885
1300	870
1313	921
1276	812
1290	804
1260	795
1277	792
1254	789
1265	783
1274	776
1258	773
1283	769
1262	745
1250	641
1263	633
1240	617
1262	614
1219	539
1207	528
1203	513
1226	503
1204	498
1211	496
1238	525
1256	540
1274	549
1278	532
1266	526
1279	516
1262	515
1233	578
1215	575
1225	562
1211	554
1268	597
1260	581
1274	581
1264	566
1245	560
1283	869
1293	850
1298	837
1282	836
1294	821
1283	890
1237	648
1231	637
1221	619
1223	604
1237	597
1218	592
1202	453
1195	445
1202	425
1192	416
1208	401
1332	437
1334	458
1349	402
1350	426
1356	444
1337	416
1256	440
1233	439
1260	416
1242	415
1258	398
1234	459
1231	480
1177	490
1168	482
1214	476
1172	463
1250	496
1275	492
1292	477
1268	468
1248	464
1286	456
1021	1090
1035	1074
1021	1066
1039	1058
1029	1047
1011	1045
1016	1153
1007	1138
1025	1133
1031	1116
1021	1113
975	1187
978	1155
985	1191
996	1179
1002	1158
985	1075
1001	1073
970	1071
985	1061
999	1059
982	1045
973	1127
1000	1108
975	1097
997	1085
985	1117
957	1117
949	1093
957	1102
948	1073
942	1201
943	1168
952	1185
957	1144
960	1166
930	1087
889	1078
910	1069
936	1053
906	1046
957	1045
925	1031
906	1018
925	1012
951	1008
941	1000
883	1021
885	1053
966	995
951	992
962	977
950	965
1023	939
987	937
1005	932
994	919
1037	912
1014	909
942	952
967	951
937	931
952	930
973	924
1021	1022
1030	1003
1010	1000
1017	983
1033	963
1014	961
999	1023
973	1020
993	1003
985	993
994	981
981	964
918	1137
902	1131
923	1121
890	1105
913	1103
921	1147
927	1158
1109	1068
1110	1088
1111	1050
1122	1081
1122	1062
1101	1036
1122	1036
1134	1024
1118	1015
1100	1011
1129	1006
1149	1001
1107	989
1112	985
1131	979
1143	926
1128	924
1104	921
1121	905
1135	901
1101	970
1149	969
1125	959
1138	948
1112	944
1054	1109
1070	1090
1075	1117
1087	1080
1100	1106
1089	950
1069	944
1054	934
1084	927
1066	904
1088	902
1058	1001
1079	983
1051	975
1047	953
1080	1064
1082	1048
1063	1045
1042	1043
1053	1029
1074	1026
1062	1071
1052	1054
1150	757
1157	744
1161	725
1162	767
1172	794
1161	780
1173	808
1170	821
1119	825
1093	817
1124	808
1081	802
1106	801
1107	787
1071	823
1056	827
1062	845
1072	879
1076	858
1091	840
1103	867
1120	881
1117	850
1133	845
1141	835
1006	897
1032	892
1005	890
1048	883
1018	879
1043	860
1274	692
1295	705
1296	730
1297	682
1238	710
1246	728
1251	711
1256	718
1264	733
1270	716
1232	666
1235	695
1247	655
1249	674
1257	694
1267	670
1191	670
1192	702
1202	686
1206	657
1213	697
1218	678
1293	908
1294	927
1303	949
1308	906
1312	966
1297	959
1236	779
1223	771
1244	767
1238	759
1229	740
1219	901
1220	917
1237	908
1247	894
1258	949
1214	812
1219	792
1233	813
1235	795
1242	829
1242	804
1224	881
1237	872
1215	866
1210	848
1244	847
1227	846
1197	769
1185	762
1206	759
1192	744
1212	720
1184	843
1186	824
1194	800
1203	783
1183	781
1205	830
1188	860
1195	882
1199	897
771	1084
782	1040
791	1063
810	1038
794	1096
793	1083
816	1063
826	1014
826	984
830	997
841	1001
857	1006
836	1051
844	1028
854	1056
860	1070
865	1041
873	1072
724	1019
734	1003
749	1012
792	1013
811	1002
753	977
773	998
787	980
802	978
932	1220
907	1218
880	1206
921	1203
902	1200
877	1195
843	1218
904	1181
877	1167
900	1157
882	1152
826	1183
809	1179
815	1197
831	1204
878	1130
864	1120
846	1118
873	1101
736	1071
739	1034
740	1053
753	1073
757	1031
757	1053
723	1108
724	1123
1076	617
1099	614
1051	613
1073	604
1061	596
1075	588
1133	612
1092	593
1054	642
1066	631
1086	638
1106	637
1119	632
1127	651
1219	651
1144	646
1192	641
1209	627
1169	626
1189	623
1044	661
1051	698
1054	676
1068	654
1086	669
1111	670
1101	674
1144	670
1151	692
1186	724
1141	712
1177	709
1158	708
1184	689
1166	686
998	584
1002	598
1005	549
