1982	328
1974	301
1961	296
1968	268
1968	232
1992	512
2011	503
2037	491
2023	469
2000	467
2005	443
1989	386
2009	359
2024	321
2005	294
2019	260
1953	553
1962	510
1965	477
1945	455
1970	448
1944	425
1967	414
1950	383
1965	379
1951	353
1970	348
1991	559
2004	590
2007	538
2028	560
2034	526
2034	586
1962	645
1972	580
1979	616
1985	660
1904	655
1913	617
1933	645
1936	610
1920	590
1945	586
1900	594
1931	953
1931	879
1948	898
1950	924
1909	950
1889	943
1925	803
1929	769
1886	753
1968	745
1957	722
1893	719
1928	714
1881	694
1955	687
1909	684
1852	886
1874	905
1885	834
1904	831
1910	857
1911	898
1748	902
1784	887
1757	862
1783	853
1750	826
1771	826
1826	741
1829	772
1851	687
1859	711
1856	748
1855	776
1839	800
1828	820
1876	815
1813	834
1835	832
1836	846
1852	841
1862	836
1797	679
1849	651
1818	643
1799	631
1890	628
1796	952
1784	926
1767	920
1793	906
1779	800
1803	789
1793	755
1740	755
1744	703
1804	809
1731	643
1737	600
1766	660
1771	586
1777	617
1846	609
1828	599
1876	589
1844	573
1879	565
1824	558
1808	536
1848	538
1876	534
1877	503
1905	534
1914	505
1742	509
1744	569
1774	539
1799	586
1763	483
1675	483
1727	472
1777	472
1696	468
1730	446
1700	571
1659	563
1662	522
1699	494
1623	599
1634	561
1640	599
1645	587
1685	762
1688	802
1691	707
1712	736
1719	791
1661	715
1694	665
1657	682
1651	657
1674	637
1630	635
1653	613
1591	722
1617	722
1620	698
1633	693
1580	805
1609	787
1654	778
1587	763
1625	753
1718	923
1689	905
1665	894
1715	885
1691	868
1670	848
1734	984
1769	969
1736	962
1706	951
1746	1011
1784	1021
1802	1025
1819	1013
1597	907
1640	876
1608	871
1597	836
1633	823
1552	944
1571	968
1579	934
1588	994
1620	1007
1621	978
1651	978
1646	954
1618	938
1665	932
1451	896
1434	876
1466	871
1441	835
1434	791
1465	803
1503	805
1406	951
1426	910
1432	955
1454	930
1486	937
1505	906
1343	986
1368	968
1373	936
1377	1015
1385	903
1332	898
1403	855
1396	810
1366	787
1339	860
1361	837
1311	819
1281	813
1321	769
1286	739
1325	726
1298	971
1276	934
1311	933
1286	899
1306	864
1276	976
1325	982
1321	1006
1334	949
1448	441
1397	428
1459	412
1409	384
1441	373
1420	346
1303	402
1339	403
1344	370
1383	371
1294	437
1266	443
1277	467
1323	448
1353	451
1318	538
1334	495
1364	540
1367	481
1384	510
1292	497
1247	497
1247	476
1197	483
1408	570
1438	552
1419	535
1431	502
1454	481
1403	468
1194	701
1195	780
1201	733
1221	781
1224	707
1226	741
1150	921
1185	893
1172	853
1202	851
1209	819
1165	812
1095	838
1101	867
1116	899
1120	814
1069	744
1153	741
1115	737
1083	711
1131	706
1034	964
1036	923
1072	919
1076	966
1062	871
1028	875
1049	825
1039	792
1084	792
1429	729
1433	681
1441	637
1451	702
1471	675
1454	760
1493	753
1356	755
1373	642
1389	740
1391	684
1408	650
1408	773
1319	606
1366	580
1287	579
1325	574
1460	606
1477	591
1438	588
1456	581
1413	611
1476	641
1496	613
1508	654
1014	590
1017	632
1050	594
1056	646
1059	565
1101	563
1090	587
1086	671
1099	621
1124	645
1156	670
1161	629
1135	595
1160	601
1191	649
1212	629
1228	566
1233	667
1265	689
1268	607
1283	639
1300	694
1324	649
1355	697
1139	1038
1146	1006
1121	983
1154	966
1114	956
1115	937
1092	1042
1063	1030
1042	1025
1027	1000
1070	1000
1047	996
1004	1038
983	1014
971	983
1039	1102
1136	1102
1080	1092
1122	1070
1025	1062
1056	1058
1054	1196
1089	1178
1053	1148
1101	1143
1114	1116
1011	1111
992	686
1001	711
1002	740
1026	748
1035	687
1002	977
982	952
1007	935
992	910
1013	896
1003	873
996	853
1011	830
988	804
601	753
1021	782
506	786
533	772
480	764
463	748
499	734
460	711
546	802
542	718
530	751
419	873
442	861
421	845
443	813
412	803
437	779
466	574
493	563
454	540
485	536
474	517
462	504
445	507
458	478
591	613
591	593
618	643
633	617
579	639
422	614
437	647
466	619
513	580
545	647
546	616
495	603
514	614
432	670
467	684
476	659
507	682
543	674
590	668
418	749
428	725
442	709
430	574
421	480
433	457
434	435
404	434
400	454
622	750
633	731
607	711
652	702
623	686
655	658
371	548
407	541
380	477
354	474
362	449
358	501
345	537
378	627
391	625
373	590
396	585
375	571
370	728
407	715
360	695
395	681
369	671
404	651
354	824
358	806
369	784
384	824
392	852
397	778
361	885
321	869
366	845
344	844
322	821
327	779
312	758
343	752
361	616
338	610
305	724
314	687
332	715
335	667
110	568
119	537
93	535
120	511
74	543
163	524
148	560
188	564
176	548
194	613
224	613
173	588
209	587
142	609
84	598
73	625
186	680
149	669
198	653
224	640
167	639
72	687
47	678
67	668
41	640
23	620
48	605
67	568
82	565
115	692
100	661
130	651
127	633
99	632
108	605
262	691
267	720
279	703
289	779
290	664
166	700
185	730
229	774
236	746
179	825
157	817
157	787
134	756
176	755
73	797
84	829
96	816
101	844
117	800
119	835
97	778
81	763
105	747
67	740
123	723
82	711
4	763
5	798
6	690
11	643
