1742	689
1754	705
1777	709
1790	690
1791	708
1765	751
1750	744
1774	737
1764	726
1738	725
1703	753
1709	733
1712	713
1719	748
1720	718
1723	704
1693	688
1707	642
1726	634
1741	798
1717	796
1726	780
1749	775
1708	769
1739	759
1739	857
1728	845
1745	839
1709	829
1717	820
1737	817
1761	869
1762	855
1768	825
1776	807
1779	846
1756	809
1764	787
1751	635
1768	632
1809	613
1775	612
1793	609
1824	605
1841	611
1851	630
1795	679
1751	667
1767	658
1787	655
1738	649
1669	663
1684	669
1706	672
1726	680
1739	672
1803	645
1809	663
1814	686
1828	639
1830	661
1849	667
1859	644
1657	843
1660	856
1672	849
1673	867
1674	924
1656	917
1687	897
1675	896
1683	883
1659	878
1681	914
1636	804
1637	778
1651	810
1651	797
1659	779
1617	786
1616	768
1629	766
1614	755
1610	747
1610	849
1631	840
1624	828
1623	821
1608	866
1617	875
1622	861
1624	881
1641	876
1635	893
1637	907
1611	891
1598	878
1587	914
1587	895
1597	924
1600	905
1613	916
1536	915
1544	918
1548	899
1554	917
1564	890
1569	907
1569	877
1582	875
1559	871
1577	860
1566	857
1573	845
1583	826
1590	844
1593	864
1600	858
1575	813
1598	812
1614	802
1596	798
1577	794
1589	789
1582	778
1599	777
1574	766
1599	765
1574	753
1588	746
1560	941
1531	940
1563	931
1539	930
1574	923
1585	935
1549	952
1577	944
1535	956
1469	795
1472	783
1487	782
1509	798
1471	810
1459	819
1410	766
1426	777
1429	797
1439	780
1450	780
1460	767
1455	803
1414	811
1412	828
1425	751
1426	721
1443	710
1446	759
1461	736
1394	714
1397	737
1408	726
1413	710
1417	703
1403	756
1397	696
1429	686
1389	678
1408	672
1418	660
1407	648
1375	644
1395	633
1353	734
1375	724
1355	712
1359	689
1375	700
1313	710
1316	695
1328	724
1336	704
1312	645
1316	662
1320	641
1323	628
1344	624
1350	641
1358	664
1342	670
1332	679
1280	761
1293	749
1303	733
1304	761
1298	709
1288	700
1276	712
1263	642
1273	651
1279	641
1293	633
1293	664
1294	650
1227	747
1245	747
1261	746
1240	731
1225	726
1261	704
1275	684
1225	679
1243	676
1266	667
1259	690
1308	680
1353	777
1367	801
1381	784
1388	803
1399	780
1381	825
1324	762
1338	751
1343	744
1352	754
1372	755
1253	837
1235	827
1243	810
1265	796
1237	786
1281	782
1210	841
1207	826
1193	820
1212	806
1190	781
1190	759
1197	741
1210	782
1210	759
1215	746
1216	892
1202	892
1209	872
1191	864
1209	854
1238	897
1230	883
1250	871
1244	853
1233	852
1151	898
1161	917
1178	880
1179	904
1192	919
1197	907
1212	916
1174	927
1142	974
1134	958
1149	955
1126	950
1127	935
1142	932
1164	974
1171	951
1184	975
1196	985
1204	961
1192	943
1196	892
1122	862
1134	877
1142	864
1154	876
1157	857
1170	868
1122	912
1135	910
1126	902
1135	891
1089	869
1091	892
1104	881
1112	911
1112	896
1011	904
1022	889
1029	913
1030	894
1048	894
1049	912
1142	992
1080	989
1087	974
1085	958
1182	1032
1152	1027
1173	1014
1154	1013
1143	1007
1164	995
1181	1044
1193	1008
1203	1026
1011	942
1027	937
1041	935
1014	927
1086	931
1088	943
1105	934
1105	914
1087	917
1061	939
1061	884
1064	924
1064	906
1056	952
955	916
977	901
952	899
968	899
964	917
981	918
964	942
979	961
977	942
988	979
1006	967
995	944
1000	922
1004	993
1042	974
1045	993
1047	965
1060	978
1069	967
1073	948
1021	960
1022	985
1023	1000
1033	954
1036	984
658	750
688	743
659	732
675	730
691	724
647	721
682	795
703	788
687	771
703	770
669	764
719	789
636	779
672	824
679	811
687	825
701	823
708	811
1029	881
1015	876
1047	873
1033	864
977	886
955	879
970	875
959	866
955	852
970	851
992	895
1002	880
991	867
1005	862
988	849
994	839
688	545
711	541
713	527
706	498
687	594
706	590
678	577
699	574
684	562
633	514
637	538
649	549
658	530
671	509
665	568
638	567
654	599
671	609
691	626
698	644
709	611
726	616
677	660
691	659
649	657
670	641
641	638
688	711
643	699
686	696
664	692
658	674
633	673
620	646
619	629
629	608
625	583
602	752
607	766
610	746
622	760
627	747
632	761
619	782
628	798
618	809
606	731
596	724
578	724
605	713
582	752
585	760
586	740
595	780
580	784
601	794
592	796
588	550
601	543
586	526
598	504
609	616
591	614
602	603
600	580
608	564
626	735
628	725
617	714
626	703
616	680
614	664
583	681
566	668
592	662
576	659
603	637
585	636
601	697
547	693
550	719
557	682
567	707
579	396
608	396
628	379
595	371
640	358
591	351
562	403
531	387
563	383
551	359
547	463
534	455
549	443
537	434
554	426
545	412
544	490
620	492
618	466
616	445
629	428
616	427
627	406
566	496
571	486
565	471
589	459
566	442
595	437
441	801
438	790
450	784
424	769
432	758
406	818
398	805
413	805
399	790
415	787
358	769
366	759
381	774
381	761
404	771
412	758
395	852
345	845
391	836
400	830
339	822
391	821
365	924
334	888
348	871
339	867
371	907
379	914
383	929
357	936
249	611
255	596
256	571
264	583
266	616
274	628
275	645
250	629
254	659
216	601
217	578
232	607
233	588
234	571
226	674
219	665
221	625
218	613
234	641
222	647
136	689
149	688
156	662
167	686
183	690
199	685
205	674
186	671
173	655
202	651
237	714
225	708
212	707
219	690
241	689
207	805
216	792
233	774
212	771
226	758
220	808
214	822
222	832
200	745
201	720
212	721
216	745
222	730
171	735
190	732
170	720
185	718
178	707
170	802
174	785
167	778
176	769
171	752
182	795
190	810
193	780
196	759
134	797
151	791
141	708
154	701
78	790
95	797
100	783
113	769
117	801
125	774
26	828
31	813
44	829
75	813
80	833
47	796
61	790
99	834
119	826
92	822
142	814
104	890
77	878
